Estado,Genero,edad,Anio,Distancia
0,1,22,2016,30.221076341174985
0,0,21,2016,8.146193987967754
1,1,19,2016,8.146193987967754
1,1,18,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,19,2016,25.502540975429735
1,0,18,2016,19.949826800084686
1,1,19,2016,7.143092038827603
0,1,20,2016,6.135217051724262
1,0,20,2016,15.807279470841578
0,0,21,2016,6.135217051724262
1,1,20,2016,17.764187454353447
1,1,17,2016,19.949826800084686
1,1,20,2016,17.764187454353447
1,1,18,2016,7.143092038827603
1,0,21,2016,7.143092038827603
1,1,21,2016,6.135217051724262
1,1,21,2016,7.143092038827603
1,0,20,2016,7.143092038827603
0,1,21,2016,6.135217051724262
1,1,29,2016,9.788628397940874
1,1,20,2016,6.135217051724262
0,1,22,2016,7.143092038827603
1,1,20,2016,66.84563754479778
1,1,24,2016,8.146193987967754
0,1,21,2016,6.135217051724262
1,1,20,2016,7.143092038827603
1,1,20,2016,99.33545754230038
0,1,20,2016,6.135217051724262
0,1,19,2016,6.135217051724262
0,1,20,2016,7.143092038827603
1,1,22,2016,23.441588407368776
1,1,19,2016,6.135217051724262
1,1,18,2016,6.135217051724262
1,1,24,2016,8.146193987967754
1,1,19,2016,8.146193987967754
1,1,20,2016,6.135217051724262
1,1,19,2016,7.143092038827603
1,1,19,2016,8.146193987967754
1,1,19,2016,14.168253464651103
0,1,21,2016,26.195288259523256
1,1,19,2016,6.135217051724262
1,0,20,2016,7.143092038827603
1,1,28,2016,15.047400157843684
1,0,19,2016,6.135217051724262
1,1,20,2016,17.764187454353447
0,1,23,2016,7.143092038827603
0,1,19,2016,30.221076341174985
1,1,19,2016,7.143092038827603
0,1,23,2016,8.146193987967754
0,1,22,2016,13.117245477271249
0,1,22,2016,7.143092038827603
1,1,18,2016,6.135217051724262
1,1,19,2016,8.146193987967754
0,0,22,2016,6.135217051724262
1,1,19,2016,9.788628397940874
1,1,18,2016,17.764187454353447
0,1,23,2016,6.135217051724262
1,1,23,2016,6.135217051724262
1,1,20,2016,31.55262375965175
0,1,21,2016,6.135217051724262
1,1,20,2016,8.146193987967754
1,1,22,2016,7.143092038827603
1,1,19,2016,8.146193987967754
1,1,20,2016,8.146193987967754
1,0,19,2016,8.146193987967754
1,1,21,2016,6.135217051724262
1,1,21,2016,6.135217051724262
1,1,25,2016,15.047400157843684
1,1,19,2016,8.146193987967754
1,1,19,2016,8.146193987967754
0,1,23,2016,9.788628397940874
1,0,19,2016,8.146193987967754
1,1,19,2016,6.135217051724262
1,1,19,2016,7.143092038827603
1,1,19,2016,6.135217051724262
1,0,19,2016,7.143092038827603
1,1,18,2016,6.135217051724262
0,1,20,2016,7.143092038827603
1,1,21,2016,8.146193987967754
1,1,18,2016,6.135217051724262
1,1,19,2016,14.168253464651103
0,1,21,2016,8.146193987967754
1,1,19,2016,13.117245477271249
1,0,18,2016,6.135217051724262
0,1,22,2016,6.135217051724262
1,0,19,2016,6.135217051724262
1,1,21,2016,7.143092038827603
1,1,19,2016,6.135217051724262
0,0,23,2016,55.52075196907848
1,1,19,2016,17.63964863987413
1,1,18,2016,7.143092038827603
1,1,20,2016,6.135217051724262
1,1,19,2016,6.135217051724262
0,1,23,2016,8.146193987967754
1,1,18,2016,8.146193987967754
0,1,21,2016,7.143092038827603
0,1,21,2016,6.135217051724262
1,1,19,2016,8.146193987967754
1,1,20,2016,14.168253464651103
1,1,19,2016,6.135217051724262
1,1,26,2016,6.135217051724262
1,1,21,2016,6.135217051724262
1,1,20,2016,6.135217051724262
1,1,19,2016,7.143092038827603
1,0,19,2016,6.135217051724262
0,1,21,2016,6.135217051724262
1,1,20,2016,6.135217051724262
0,1,22,2016,13.117245477271249
1,1,20,2016,6.135217051724262
1,1,22,2016,20.622910632437794
1,1,19,2016,7.143092038827603
1,0,21,2016,6.135217051724262
0,1,21,2016,138.15003504320944
1,0,19,2016,13.117245477271249
1,1,20,2016,6.135217051724262
1,1,20,2016,30.221076341174985
0,1,26,2016,6.135217051724262
1,0,20,2016,7.143092038827603
1,1,19,2016,8.146193987967754
1,1,21,2016,6.135217051724262
0,0,24,2016,13.117245477271249
1,0,22,2016,6.135217051724262
1,0,18,2016,11.846837795576148
1,1,25,2016,7.143092038827603
1,0,20,2016,6.135217051724262
1,1,27,2016,9.788628397940874
1,1,26,2016,11.846837795576148
1,1,19,2016,6.135217051724262
1,1,22,2016,7.143092038827603
1,0,19,2016,7.143092038827603
1,0,20,2016,17.764187454353447
1,1,19,2016,9.788628397940874
1,1,18,2016,17.63964863987413
1,1,20,2016,13.117245477271249
0,1,24,2016,6.135217051724262
1,1,22,2016,6.135217051724262
1,1,19,2016,7.143092038827603
1,1,18,2016,6.135217051724262
1,1,21,2016,6.135217051724262
1,1,28,2016,13.117245477271249
1,1,20,2016,6.135217051724262
1,1,19,2016,8.146193987967754
1,1,18,2016,9.788628397940874
1,1,21,2016,40.69180074178339
0,1,23,2016,6.135217051724262
1,1,19,2016,7.143092038827603
0,1,24,2016,6.135217051724262
0,1,23,2016,6.135217051724262
1,1,19,2016,20.622910632437794
1,1,20,2016,8.146193987967754
1,1,18,2016,6.135217051724262
1,0,23,2016,6.135217051724262
0,1,21,2016,6.135217051724262
0,1,24,2016,7.143092038827603
1,1,21,2016,6.135217051724262
1,1,20,2016,8.146193987967754
0,0,19,2016,8.146193987967754
1,1,21,2016,6.135217051724262
1,1,18,2016,7.143092038827603
1,1,22,2016,6.135217051724262
1,1,25,2016,6.135217051724262
1,1,20,2016,6.135217051724262
1,1,21,2016,13.117245477271249
1,1,19,2016,6.135217051724262
1,1,19,2016,20.833326483794615
0,1,22,2016,6.135217051724262
1,1,18,2016,6.135217051724262
0,1,21,2016,8.146193987967754
1,1,20,2016,7.143092038827603
1,1,19,2016,6.135217051724262
1,1,22,2016,6.135217051724262
1,1,19,2016,6.135217051724262
0,1,24,2016,267.4708915197133
0,1,24,2016,6.135217051724262
1,0,20,2016,7.143092038827603
1,1,21,2016,6.135217051724262
1,1,18,2016,9.638893365308649
1,1,19,2016,6.135217051724262
1,1,19,2016,6.135217051724262
0,1,18,2016,8.146193987967754
1,1,20,2016,6.135217051724262
1,0,21,2016,6.135217051724262
1,1,20,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,29,2016,6.135217051724262
1,1,20,2016,14.522395904750589
1,1,22,2016,6.135217051724262
1,1,21,2016,9.638893365308649
1,1,19,2016,6.135217051724262
1,1,23,2016,6.135217051724262
0,1,23,2016,40.69180074178339
1,0,19,2016,7.143092038827603
0,1,19,2016,8.146193987967754
1,1,20,2016,6.135217051724262
1,1,27,2016,30.221076341174985
1,1,18,2016,15.047400157843684
1,1,21,2016,7.143092038827603
1,1,18,2016,6.135217051724262
1,1,19,2016,34.201120586981325
1,1,24,2016,7.143092038827603
1,1,19,2016,15.807279470841578
1,1,20,2016,7.143092038827603
0,1,20,2016,6.135217051724262
1,1,18,2016,8.146193987967754
1,1,19,2016,7.143092038827603
0,1,23,2016,17.764187454353447
0,1,22,2016,9.788628397940874
1,1,20,2016,7.143092038827603
1,1,20,2016,30.221076341174985
1,1,19,2016,8.146193987967754
1,1,19,2016,8.146193987967754
1,1,24,2016,25.502540975429735
1,1,18,2016,11.846837795576148
1,1,20,2016,6.135217051724262
0,1,21,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,25,2016,6.135217051724262
1,1,21,2016,14.168253464651103
1,0,19,2016,7.143092038827603
1,1,19,2016,8.146193987967754
0,1,19,2016,6.135217051724262
0,1,23,2016,6.135217051724262
1,1,20,2016,6.135217051724262
1,0,18,2016,7.143092038827603
0,0,24,2016,6.135217051724262
1,1,19,2016,8.146193987967754
0,1,22,2016,70.73491639290727
1,1,20,2016,11.846837795576148
0,1,25,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,19,2016,17.764187454353447
0,1,19,2016,7.143092038827603
1,1,20,2016,7.143092038827603
1,1,20,2016,7.143092038827603
1,1,19,2016,7.143092038827603
1,1,18,2016,40.5803887645008
1,1,20,2016,7.143092038827603
1,1,19,2016,7.143092038827603
1,1,20,2016,7.143092038827603
1,1,19,2016,26.195288259523256
1,1,20,2016,14.168253464651103
0,0,21,2016,7.143092038827603
1,1,19,2016,8.146193987967754
1,1,20,2016,6.135217051724262
1,1,20,2016,15.047400157843684
1,1,20,2016,15.047400157843684
1,1,19,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,19,2016,9.788628397940874
0,0,19,2016,15.047400157843684
1,1,19,2016,30.221076341174985
1,1,22,2016,6.135217051724262
0,1,23,2016,6.135217051724262
1,1,19,2016,30.221076341174985
1,1,20,2016,6.135217051724262
1,1,20,2016,7.143092038827603
0,1,22,2016,7.143092038827603
0,1,22,2016,20.04581674586481
1,1,19,2016,6.135217051724262
1,1,18,2016,138.78322644060324
1,1,20,2016,7.143092038827603
1,1,19,2016,6.135217051724262
0,1,21,2016,7.143092038827603
1,1,21,2016,17.764187454353447
1,1,19,2016,9.788628397940874
0,0,20,2016,20.833326483794615
1,1,22,2016,8.146193987967754
1,1,21,2016,8.146193987967754
1,1,20,2016,7.143092038827603
1,1,19,2016,6.135217051724262
1,0,18,2016,6.135217051724262
1,1,21,2016,8.146193987967754
1,1,19,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,29,2016,8.146193987967754
0,1,20,2016,7.143092038827603
1,1,21,2016,20.437470157034927
1,1,18,2016,7.143092038827603
0,1,22,2016,6.135217051724262
0,1,25,2016,8.146193987967754
1,1,19,2016,8.146193987967754
0,1,27,2016,7.143092038827603
1,1,21,2016,9.788628397940874
1,1,27,2016,7.143092038827603
1,1,19,2016,8.146193987967754
1,1,19,2016,6.135217051724262
1,0,19,2016,6.135217051724262
1,1,22,2016,9.788628397940874
1,1,19,2016,6.135217051724262
0,1,20,2016,7.143092038827603
0,1,25,2016,8.146193987967754
1,0,18,2016,6.135217051724262
0,1,22,2016,8.146193987967754
0,1,23,2016,9.788628397940874
0,1,22,2016,13.117245477271249
1,0,20,2016,6.135217051724262
0,1,22,2016,6.135217051724262
1,1,20,2016,17.764187454353447
1,0,20,2016,7.143092038827603
1,1,22,2016,15.047400157843684
1,1,19,2016,6.135217051724262
1,1,18,2016,40.5803887645008
1,1,19,2016,7.143092038827603
1,1,23,2016,9.788628397940874
1,1,19,2016,8.146193987967754
1,1,19,2016,6.135217051724262
0,1,21,2016,7.143092038827603
0,1,20,2016,9.788628397940874
1,1,19,2016,6.135217051724262
1,1,18,2016,6.135217051724262
1,1,21,2016,6.135217051724262
1,1,18,2016,7.143092038827603
1,1,19,2016,7.143092038827603
1,1,18,2016,6.135217051724262
1,1,18,2016,6.135217051724262
1,0,17,2016,8.146193987967754
1,1,20,2016,6.135217051724262
1,0,19,2016,7.143092038827603
1,1,18,2016,8.146193987967754
1,1,18,2016,7.143092038827603
1,1,21,2016,7.143092038827603
1,0,18,2016,8.146193987967754
1,1,19,2016,8.146193987967754
0,1,20,2016,7.143092038827603
1,0,18,2016,7.143092038827603
1,1,19,2016,13.117245477271249
1,1,18,2016,8.146193987967754
0,1,20,2016,13.117245477271249
0,1,21,2016,8.146193987967754
1,1,20,2016,6.135217051724262
1,1,18,2016,8.146193987967754
1,1,18,2016,7.143092038827603
1,1,20,2016,19.949826800084686
1,0,19,2016,6.135217051724262
1,1,19,2016,21.58925065895026
1,0,19,2016,7.143092038827603
1,1,18,2016,40.69180074178339
1,1,18,2016,7.143092038827603
0,0,23,2016,6.135217051724262
0,1,23,2016,6.135217051724262
0,1,21,2016,7.143092038827603
1,1,18,2016,6.135217051724262
1,1,18,2016,13.117245477271249
1,1,18,2016,13.117245477271249
1,1,19,2016,6.135217051724262
1,1,19,2016,7.143092038827603
1,1,17,2016,9.788628397940874
1,0,18,2016,8.146193987967754
1,1,18,2016,6.135217051724262
1,1,21,2016,6.135217051724262
1,0,19,2016,7.143092038827603
1,1,19,2016,6.135217051724262
1,1,18,2016,6.135217051724262
1,1,18,2016,8.146193987967754
1,1,18,2016,8.146193987967754
0,1,23,2016,8.146193987967754
0,1,21,2016,6.135217051724262
1,1,19,2016,7.143092038827603
1,1,19,2016,7.143092038827603
0,0,20,2016,6.135217051724262
0,1,23,2016,9.788628397940874
1,1,20,2016,14.304701799171243
1,1,18,2016,9.788628397940874
1,1,19,2016,7.143092038827603
1,1,20,2016,15.807279470841578
1,1,20,2016,8.146193987967754
1,1,19,2016,7.143092038827603
1,1,19,2016,6.135217051724262
1,1,23,2016,7.143092038827603
1,1,19,2016,9.788628397940874
1,1,20,2016,7.143092038827603
1,1,22,2016,7.143092038827603
1,0,18,2016,9.788628397940874
1,0,17,2016,7.143092038827603
1,1,20,2016,6.135217051724262
1,1,24,2016,6.135217051724262
1,1,19,2016,6.135217051724262
1,1,19,2016,7.143092038827603
1,1,23,2016,23.441588407368776
0,0,21,2016,9.788628397940874
1,1,18,2016,9.788628397940874
0,1,23,2016,6.135217051724262
0,1,22,2016,6.135217051724262
1,1,20,2016,6.135217051724262
1,1,18,2016,9.788628397940874
1,1,19,2016,6.135217051724262
1,1,18,2016,6.135217051724262
1,1,27,2016,6.135217051724262
1,1,20,2016,9.788628397940874
1,0,21,2016,6.135217051724262
1,0,20,2016,8.146193987967754
1,1,21,2016,20.833326483794615
0,0,23,2016,6.135217051724262
1,1,19,2016,7.143092038827603
0,0,18,2016,9.638893365308649
0,1,20,2016,8.146193987967754
1,1,26,2016,9.788628397940874
1,1,18,2016,7.143092038827603
1,1,18,2016,20.833326483794615
1,1,18,2016,6.135217051724262
1,1,21,2016,7.143092038827603
1,1,22,2016,6.135217051724262
1,1,20,2016,94.25955895513094
0,1,21,2016,50.77251158144907
1,1,19,2016,138.78322644060324
1,1,20,2016,154.11731224576008
0,1,21,2016,8.146193987967754
1,1,19,2017,6.135217051724262
1,1,18,2017,6.135217051724262
0,0,21,2017,6.135217051724262
1,1,18,2017,6.135217051724262
1,1,19,2017,8.146193987967754
1,1,20,2017,9.788628397940874
1,1,19,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,0,20,2017,20.622910632437794
1,1,20,2017,15.807279470841578
1,1,20,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,19,2017,15.047400157843684
1,1,19,2017,6.135217051724262
1,1,19,2017,7.143092038827603
1,1,20,2017,44.6679043560742
1,1,19,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,20,2017,15.807279470841578
1,1,20,2017,15.047400157843684
1,1,24,2017,6.135217051724262
1,1,21,2017,8.146193987967754
1,1,20,2017,7.143092038827603
1,1,21,2017,11.846837795576148
1,1,20,2017,7.143092038827603
1,1,19,2017,7.143092038827603
1,1,18,2017,8.146193987967754
1,1,19,2017,15.807279470841578
1,0,19,2017,6.135217051724262
1,1,21,2017,6.135217051724262
1,1,20,2017,6.135217051724262
0,1,22,2017,7.143092038827603
1,0,19,2017,6.135217051724262
1,1,19,2017,7.143092038827603
1,1,19,2017,7.143092038827603
1,1,19,2017,6.135217051724262
1,1,20,2017,8.146193987967754
1,0,18,2017,7.143092038827603
1,1,21,2017,25.22034646356418
1,1,22,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,19,2017,14.168253464651103
1,1,19,2017,6.135217051724262
1,1,18,2017,40.5803887645008
1,1,19,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,19,2017,30.221076341174985
1,1,22,2017,7.143092038827603
0,1,19,2017,20.622910632437794
1,1,19,2017,7.143092038827603
0,1,20,2017,8.146193987967754
1,1,21,2017,6.135217051724262
1,0,19,2017,14.168253464651103
1,1,19,2017,6.135217051724262
0,1,19,2017,17.764187454353447
1,1,20,2017,7.143092038827603
1,1,20,2017,7.143092038827603
1,0,19,2017,7.143092038827603
0,1,18,2017,39.7651625170041
0,0,19,2017,8.146193987967754
1,0,18,2017,7.143092038827603
1,1,18,2017,7.143092038827603
1,1,20,2017,58.67141010746459
1,1,19,2017,13.117245477271249
1,1,20,2017,30.221076341174985
1,1,19,2017,6.135217051724262
1,1,19,2017,13.92857176184012
1,1,21,2017,7.143092038827603
1,1,18,2017,6.135217051724262
1,1,20,2017,27.49892054298456
1,1,21,2017,7.143092038827603
1,1,19,2017,7.143092038827603
1,1,18,2017,6.135217051724262
1,0,22,2017,6.135217051724262
1,1,20,2017,31.55262375965175
1,1,21,2017,6.135217051724262
1,1,20,2017,7.143092038827603
1,0,20,2017,8.146193987967754
1,0,20,2017,6.135217051724262
1,1,18,2017,8.146193987967754
1,0,18,2017,7.143092038827603
0,1,19,2017,8.146193987967754
1,1,19,2017,6.135217051724262
1,1,20,2017,7.143092038827603
1,0,18,2017,6.135217051724262
0,1,19,2017,6.135217051724262
1,1,23,2017,8.146193987967754
1,0,20,2017,7.143092038827603
1,1,21,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,27,2017,20.04581674586481
1,1,20,2017,6.135217051724262
1,1,21,2017,7.143092038827603
0,1,23,2017,6.135217051724262
1,1,20,2017,7.143092038827603
1,0,19,2017,6.135217051724262
1,1,19,2017,20.622910632437794
1,1,20,2017,17.764187454353447
1,1,19,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,21,2017,7.143092038827603
1,1,19,2017,6.135217051724262
1,1,19,2017,7.143092038827603
1,1,28,2017,17.764187454353447
1,0,20,2017,6.135217051724262
1,1,20,2017,8.146193987967754
1,0,20,2017,9.788628397940874
1,1,18,2017,7.143092038827603
1,1,21,2017,7.143092038827603
0,1,20,2017,7.143092038827603
1,1,19,2017,7.143092038827603
1,1,19,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,26,2017,7.143092038827603
1,1,19,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,19,2017,17.63964863987413
1,1,20,2017,8.146193987967754
1,1,19,2017,15.047400157843684
1,1,21,2017,20.622910632437794
1,1,19,2017,40.69180074178339
1,1,20,2017,7.143092038827603
1,0,19,2017,6.135217051724262
1,1,19,2017,6.135217051724262
0,1,25,2017,41.02926623472946
1,1,19,2017,25.502540975429735
0,1,20,2017,24.121764648477537
1,1,19,2017,8.146193987967754
1,1,20,2017,6.135217051724262
1,1,18,2017,9.788628397940874
0,1,23,2017,6.135217051724262
1,1,18,2017,8.146193987967754
1,1,20,2017,7.143092038827603
1,1,21,2017,6.135217051724262
1,1,20,2017,9.788628397940874
0,0,20,2017,11.846837795576148
1,1,18,2017,8.146193987967754
0,1,21,2017,6.135217051724262
1,1,21,2017,7.143092038827603
1,0,20,2017,9.788628397940874
1,1,20,2017,13.117245477271249
1,1,18,2017,6.135217051724262
1,1,21,2017,7.143092038827603
1,0,20,2017,14.522395904750589
1,1,21,2017,8.146193987967754
1,1,18,2017,6.135217051724262
0,1,23,2017,6.135217051724262
1,1,24,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,22,2017,14.168253464651103
1,1,21,2017,11.846837795576148
1,1,20,2017,7.143092038827603
1,1,21,2017,6.135217051724262
1,0,18,2017,6.135217051724262
1,1,19,2017,9.788628397940874
1,0,19,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,20,2017,7.143092038827603
0,1,20,2017,6.135217051724262
1,1,23,2017,14.168253464651103
1,1,18,2017,8.146193987967754
1,1,20,2017,13.117245477271249
1,1,18,2017,8.146193987967754
1,1,19,2017,6.135217051724262
0,0,20,2017,9.788628397940874
1,1,23,2017,20.622910632437794
1,1,20,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,0,18,2017,8.146193987967754
0,1,18,2017,30.221076341174985
1,1,21,2017,8.146193987967754
0,1,22,2017,8.146193987967754
1,1,18,2017,8.146193987967754
1,1,19,2017,6.135217051724262
1,1,19,2017,7.143092038827603
1,1,19,2017,13.117245477271249
1,1,19,2017,7.143092038827603
1,1,20,2017,30.221076341174985
1,1,26,2017,6.135217051724262
1,1,18,2017,9.788628397940874
1,1,17,2017,8.146193987967754
1,0,18,2017,7.143092038827603
1,1,21,2017,6.135217051724262
1,1,19,2017,13.064507364635064
1,1,19,2017,6.135217051724262
1,1,29,2017,8.146193987967754
1,1,19,2017,15.047400157843684
1,1,20,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,20,2017,15.047400157843684
1,1,20,2017,6.135217051724262
0,1,22,2017,6.135217051724262
1,1,19,2017,8.146193987967754
1,1,20,2017,17.764187454353447
1,1,20,2017,6.135217051724262
1,1,22,2017,8.146193987967754
1,1,19,2017,20.833326483794615
1,1,19,2017,9.788628397940874
1,1,22,2017,30.221076341174985
1,1,17,2017,8.146193987967754
1,1,19,2017,6.135217051724262
1,1,19,2017,7.143092038827603
1,1,22,2017,6.135217051724262
1,1,22,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,20,2017,13.117245477271249
1,1,22,2017,6.135217051724262
1,1,19,2017,9.788628397940874
1,1,21,2017,9.788628397940874
0,0,19,2017,19.11419704705975
1,1,21,2017,6.135217051724262
0,0,21,2017,7.143092038827603
0,0,19,2017,6.135217051724262
1,1,18,2017,7.143092038827603
1,1,20,2017,33.68987351287841
1,1,19,2017,9.788628397940874
1,1,20,2017,6.135217051724262
1,1,22,2017,8.146193987967754
1,1,22,2017,7.143092038827603
1,1,19,2017,6.135217051724262
1,1,18,2017,8.146193987967754
1,1,20,2017,8.146193987967754
1,1,27,2017,15.047400157843684
1,1,19,2017,8.146193987967754
1,1,21,2017,7.143092038827603
1,1,24,2017,6.135217051724262
1,1,18,2017,9.788628397940874
1,1,20,2017,6.135217051724262
0,1,22,2017,7.143092038827603
1,1,18,2017,7.143092038827603
0,0,21,2017,7.143092038827603
0,0,18,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,18,2017,6.135217051724262
1,1,19,2017,17.63964863987413
1,1,19,2017,26.195288259523256
0,1,19,2017,7.143092038827603
1,1,20,2017,17.764187454353447
1,1,18,2017,6.135217051724262
1,1,21,2017,7.143092038827603
1,1,22,2017,7.143092038827603
1,1,20,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,21,2017,6.135217051724262
1,1,18,2017,15.807279470841578
1,1,20,2017,19.11419704705975
1,1,18,2017,6.135217051724262
1,1,20,2017,13.117245477271249
1,0,19,2017,6.135217051724262
1,1,18,2017,9.788628397940874
1,0,19,2017,7.143092038827603
1,1,20,2017,30.221076341174985
0,0,22,2017,23.441588407368776
1,1,18,2017,9.788628397940874
1,1,19,2017,7.143092038827603
1,1,21,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,32,2017,8.146193987967754
1,1,18,2017,9.788628397940874
0,1,21,2017,15.047400157843684
1,1,20,2017,138.78322644060324
1,1,21,2017,8.146193987967754
1,1,19,2017,6.135217051724262
1,1,19,2017,7.143092038827603
1,1,19,2017,20.437470157034927
0,1,20,2017,8.146193987967754
1,1,19,2017,6.135217051724262
0,1,23,2017,7.143092038827603
1,1,20,2017,9.788628397940874
1,0,18,2017,6.135217051724262
1,1,21,2017,6.135217051724262
1,1,17,2017,8.146193987967754
1,1,19,2017,8.146193987967754
1,1,17,2017,6.135217051724262
1,1,19,2017,9.788628397940874
1,1,21,2017,11.846837795576148
0,1,20,2017,44.6679043560742
1,1,22,2017,64.01469079256532
0,1,21,2017,44.6679043560742
1,1,21,2017,19.949826800084686
1,1,20,2017,6.135217051724262
1,1,23,2017,6.135217051724262
1,1,19,2017,7.143092038827603
0,1,21,2017,7.143092038827603
1,1,20,2017,6.135217051724262
1,1,21,2017,6.135217051724262
1,1,23,2017,8.146193987967754
1,0,19,2017,9.788628397940874
1,1,19,2017,6.135217051724262
0,1,21,2017,9.788628397940874
1,1,20,2017,7.143092038827603
1,1,21,2017,6.135217051724262
1,1,18,2017,7.143092038827603
1,1,21,2017,6.135217051724262
0,1,22,2017,8.146193987967754
1,1,21,2017,17.63964863987413
1,1,19,2017,7.143092038827603
0,1,24,2017,6.135217051724262
0,0,22,2017,6.135217051724262
1,1,22,2017,13.117245477271249
1,1,19,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,0,21,2017,8.146193987967754
1,0,19,2017,6.135217051724262
0,0,23,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,0,19,2017,13.117245477271249
0,1,18,2017,15.047400157843684
1,1,20,2017,13.117245477271249
0,1,21,2017,9.788628397940874
1,1,27,2017,13.92857176184012
1,1,18,2017,8.146193987967754
1,1,22,2017,6.135217051724262
1,1,18,2017,6.135217051724262
1,1,20,2017,17.764187454353447
0,1,20,2017,6.135217051724262
1,1,19,2017,8.146193987967754
1,1,18,2017,7.143092038827603
1,1,18,2017,17.764187454353447
1,1,18,2017,17.764187454353447
1,1,21,2017,14.522395904750589
0,1,20,2017,6.135217051724262
1,0,18,2017,8.146193987967754
1,1,21,2017,30.221076341174985
0,1,20,2017,8.146193987967754
0,1,20,2017,6.135217051724262
1,1,18,2017,6.135217051724262
0,1,20,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,18,2017,6.135217051724262
1,1,22,2017,7.143092038827603
1,1,19,2017,6.135217051724262
1,1,19,2017,19.11419704705975
1,1,18,2017,8.146193987967754
1,1,23,2017,19.11419704705975
1,1,19,2017,8.146193987967754
1,1,23,2017,13.117245477271249
1,0,18,2017,7.143092038827603
1,1,18,2017,57.93742536361753
1,1,19,2017,67.94886322845497
0,1,21,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,17,2017,8.146193987967754
0,1,23,2017,7.143092038827603
1,1,19,2017,9.788628397940874
0,1,18,2017,6.135217051724262
0,1,21,2017,8.146193987967754
1,1,18,2017,7.143092038827603
0,0,19,2017,7.143092038827603
1,1,19,2017,7.143092038827603
1,1,18,2017,17.764187454353447
1,1,19,2017,7.143092038827603
1,0,21,2017,8.146193987967754
1,1,21,2017,6.135217051724262
1,1,20,2017,7.143092038827603
1,1,24,2017,8.146193987967754
1,1,18,2017,14.168253464651103
1,1,22,2017,6.135217051724262
1,1,21,2017,8.146193987967754
1,0,19,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,25,2017,6.135217051724262
0,1,22,2017,7.143092038827603
1,1,18,2017,8.146193987967754
1,1,18,2017,8.146193987967754
1,0,20,2017,8.146193987967754
1,1,21,2017,19.949826800084686
1,1,19,2017,6.135217051724262
1,1,20,2017,9.788628397940874
1,1,25,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,18,2017,14.522395904750589
1,1,20,2017,19.949826800084686
1,1,24,2017,8.146193987967754
1,1,25,2017,24.121764648477537
1,1,22,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,20,2017,13.117245477271249
1,1,22,2017,8.146193987967754
1,1,22,2017,8.146193987967754
1,1,18,2017,23.441588407368776
1,0,25,2017,6.135217051724262
1,1,22,2017,6.135217051724262
1,1,20,2017,7.143092038827603
0,0,22,2017,7.143092038827603
1,1,27,2017,40.69180074178339
1,1,18,2017,6.135217051724262
1,1,19,2017,6.135217051724262
1,1,20,2017,8.146193987967754
1,1,19,2017,6.135217051724262
1,1,21,2017,40.5803887645008
1,1,22,2017,8.146193987967754
1,1,19,2017,26.195288259523256
1,1,19,2017,26.195288259523256
1,1,18,2017,6.135217051724262
1,1,21,2017,9.638893365308649
1,1,17,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,19,2017,25.502540975429735
1,1,19,2017,8.146193987967754
1,1,19,2017,15.047400157843684
1,1,18,2017,7.143092038827603
1,0,18,2017,8.146193987967754
1,1,19,2017,6.135217051724262
1,1,19,2017,7.143092038827603
1,1,18,2017,6.135217051724262
1,1,20,2017,6.135217051724262
1,1,24,2017,6.135217051724262
